zip_code,facility_id,initial_capacity_0_12,expand_slots,expand_segment
11366,9097,16.0,-0.0,0%-10%
11366,9487,16.0,-0.0,0%-10%
11366,11608,116.0,8.0,0%-10%
11366,13591,16.0,-0.0,0%-10%
11366,14080,16.0,-0.0,0%-10%
11367,23,16.0,-0.0,0%-10%
11367,247,16.0,-0.0,0%-10%
11367,643,16.0,-0.0,0%-10%
11367,763,16.0,-0.0,0%-10%
11367,1066,16.0,-0.0,0%-10%
11367,1254,134.0,11.0,0%-10%
11367,1379,15.0,-0.0,0%-10%
11367,1640,16.0,-0.0,0%-10%
11367,1859,14.0,0.0,0%-10%
11367,1865,132.0,11.0,0%-10%
11367,2683,16.0,-0.0,0%-10%
11367,3127,16.0,-0.0,0%-10%
11367,3548,16.0,-0.0,0%-10%
11367,3566,16.0,-0.0,0%-10%
11367,3601,278.0,24.0,0%-10%
11367,3724,16.0,-0.0,0%-10%
11367,3975,16.0,-0.0,0%-10%
11367,4237,16.0,-0.0,0%-10%
11367,4602,16.0,-0.0,0%-10%
11367,4764,16.0,-0.0,0%-10%
11367,5756,16.0,-0.0,0%-10%
11367,5769,16.0,-0.0,0%-10%
11367,5843,16.0,-0.0,0%-10%
11367,6155,16.0,-0.0,0%-10%
11367,6214,16.0,-0.0,0%-10%
11367,6516,16.0,-0.0,0%-10%
11367,6543,16.0,-0.0,0%-10%
11367,6695,16.0,-0.0,0%-10%
11367,7189,16.0,-0.0,0%-10%
11367,7520,14.0,-0.0,0%-10%
11367,7733,16.0,-0.0,0%-10%
11367,8155,14.0,0.0,0%-10%
11367,8223,16.0,-0.0,0%-10%
11367,8746,291.0,27.0,0%-10%
11367,8785,14.0,-0.0,0%-10%
11367,8972,14.0,0.0,0%-10%
11367,9190,16.0,1.0,0%-10%
11367,9412,16.0,1.0,0%-10%
11367,9957,16.0,1.0,0%-10%
11367,9990,240.0,22.0,0%-10%
11367,11218,16.0,1.0,0%-10%
11367,11486,16.0,1.0,0%-10%
11367,11618,16.0,1.0,0%-10%
11367,11786,16.0,1.0,0%-10%
11367,11995,16.0,1.0,0%-10%
11367,12034,16.0,1.0,0%-10%
11367,12371,16.0,1.0,0%-10%
11367,12809,16.0,1.0,0%-10%
11367,13241,16.0,1.0,0%-10%
11367,13526,193.0,17.0,0%-10%
11367,13691,16.0,1.0,0%-10%
11367,13697,16.0,1.0,0%-10%
11367,14131,16.0,1.0,0%-10%
11367,14388,40.0,4.0,0%-10%
11367,14638,16.0,1.0,0%-10%
11367,14656,8.0,-0.0,0%-10%
11367,15085,84.0,7.0,0%-10%
11367,15178,16.0,1.0,0%-10%
11367,15244,16.0,1.0,0%-10%
11367,15252,16.0,1.0,0%-10%
11367,15291,16.0,1.0,0%-10%
11368,457,16.0,1.0,0%-10%
11368,526,7.0,-0.0,0%-10%
11368,586,13.0,0.0,0%-10%
11368,640,105.0,10.0,0%-10%
11368,1481,16.0,1.0,0%-10%
11368,1534,251.0,23.0,0%-10%
11368,2122,16.0,1.0,0%-10%
11368,2179,16.0,1.0,0%-10%
11368,2457,16.0,1.0,0%-10%
11368,2521,14.0,-0.0,0%-10%
11368,2684,14.0,0.0,0%-10%
11368,2720,16.0,1.0,0%-10%
11368,3246,170.0,17.0,0%-10%
11368,3540,16.0,1.0,0%-10%
11368,3669,8.0,-0.0,0%-10%
11368,3715,131.0,12.0,0%-10%
11368,4368,52.0,5.0,0%-10%
11368,4409,16.0,1.0,0%-10%
11368,4472,16.0,1.0,0%-10%
11368,4891,16.0,1.0,0%-10%
11368,4989,48.0,4.0,0%-10%
11368,5297,14.0,0.0,0%-10%
11368,5320,12.0,0.0,0%-10%
11368,5525,16.0,1.0,0%-10%
11368,6017,8.0,0.0,0%-10%
11368,6179,16.0,1.0,0%-10%
11368,6248,16.0,1.0,0%-10%
11368,6433,16.0,1.0,0%-10%
11368,6707,16.0,1.0,0%-10%
11368,7755,200.0,20.0,0%-10%
11368,8094,16.0,1.0,0%-10%
11368,8282,16.0,1.0,0%-10%
11368,8500,12.0,0.0,0%-10%
11368,8644,209.0,20.0,0%-10%
11368,8714,6.0,0.0,0%-10%
11368,9173,16.0,1.0,0%-10%
11368,9179,12.0,0.0,0%-10%
11368,9400,16.0,1.0,0%-10%
11368,9572,208.0,20.0,0%-10%
11368,9714,16.0,1.0,0%-10%
11368,9918,271.0,27.0,0%-10%
11368,10110,5.0,0.0,0%-10%
11368,10264,254.0,24.0,0%-10%
11368,10473,16.0,1.0,0%-10%
11368,11116,170.0,17.0,0%-10%
11368,11493,16.0,1.0,0%-10%
11368,11634,144.0,13.0,0%-10%
11368,11855,12.0,0.0,0%-10%
11368,11983,16.0,1.0,0%-10%
11368,11984,16.0,1.0,0%-10%
11368,12754,8.0,-0.0,0%-10%
11368,13328,37.0,3.0,0%-10%
11368,13669,16.0,1.0,0%-10%
11368,13807,16.0,1.0,0%-10%
11368,13837,16.0,1.0,0%-10%
11368,14430,16.0,1.0,0%-10%
11368,14629,16.0,1.0,0%-10%
11368,14900,150.0,15.0,0%-10%
11368,14914,16.0,1.0,0%-10%
11368,14958,16.0,1.0,0%-10%
11368,15146,16.0,1.0,0%-10%
11368,15374,16.0,1.0,0%-10%
11369,264,16.0,-0.0,0%-10%
11369,641,8.0,-0.0,0%-10%
11369,960,10.0,-0.0,0%-10%
11369,1301,16.0,1.0,0%-10%
11369,1695,12.0,0.0,0%-10%
11369,1755,16.0,1.0,0%-10%
11369,2242,16.0,1.0,0%-10%
11369,2581,16.0,1.0,0%-10%
11369,3141,16.0,1.0,0%-10%
11369,3387,12.0,0.0,0%-10%
11369,3415,16.0,1.0,0%-10%
11369,4009,16.0,1.0,0%-10%
11369,4020,16.0,1.0,0%-10%
11369,4053,16.0,1.0,0%-10%
11369,4110,16.0,1.0,0%-10%
11369,4301,119.0,10.0,0%-10%
11369,4415,16.0,1.0,0%-10%
11369,4727,16.0,1.0,0%-10%
11369,4921,16.0,1.0,0%-10%
11369,5000,16.0,1.0,0%-10%
11369,5759,14.0,0.0,0%-10%
11369,6050,16.0,1.0,0%-10%
11369,6110,16.0,1.0,0%-10%
11369,6274,16.0,1.0,0%-10%
11369,6313,16.0,1.0,0%-10%
11369,6451,63.0,6.0,0%-10%
11369,6508,16.0,1.0,0%-10%
11369,6744,16.0,1.0,0%-10%
11369,6754,16.0,1.0,0%-10%
11369,6766,16.0,1.0,0%-10%
11369,6850,16.0,1.0,0%-10%
11369,7077,14.0,0.0,0%-10%
11369,7486,138.0,12.0,0%-10%
11369,7532,16.0,1.0,0%-10%
11369,8012,200.0,18.0,0%-10%
11369,9300,12.0,0.0,0%-10%
11369,9528,16.0,1.0,0%-10%
11369,9963,16.0,1.0,0%-10%
11369,10365,16.0,1.0,0%-10%
11369,10586,16.0,1.0,0%-10%
11369,10998,16.0,1.0,0%-10%
11369,11402,154.0,14.0,0%-10%
11369,11625,16.0,1.0,0%-10%
11369,11696,16.0,1.0,0%-10%
11369,12195,16.0,1.0,0%-10%
11369,12249,16.0,1.0,0%-10%
11369,12264,16.0,1.0,0%-10%
11369,12863,16.0,1.0,0%-10%
11369,13017,16.0,1.0,0%-10%
11369,13145,16.0,1.0,0%-10%
11369,13997,16.0,1.0,0%-10%
11369,14706,16.0,1.0,0%-10%
11369,14717,16.0,1.0,0%-10%
11369,15325,16.0,1.0,0%-10%
11369,15593,16.0,1.0,0%-10%
11370,217,16.0,-0.0,0%-10%
11370,246,16.0,-0.0,0%-10%
11370,593,16.0,-0.0,0%-10%
11370,2018,16.0,-0.0,0%-10%
11370,2801,16.0,-0.0,0%-10%
11370,2917,16.0,-0.0,0%-10%
11370,2937,16.0,-0.0,0%-10%
11370,3220,16.0,-0.0,0%-10%
11370,3252,16.0,-0.0,0%-10%
11370,5302,16.0,-0.0,0%-10%
11370,5537,8.0,-0.0,0%-10%
11370,6045,16.0,-0.0,0%-10%
11370,10703,222.0,18.0,0%-10%
11370,12045,16.0,-0.0,0%-10%
11370,13873,16.0,-0.0,0%-10%
11370,15304,16.0,-0.0,0%-10%
11372,1159,12.0,0.0,0%-10%
11372,2059,156.0,13.0,0%-10%
11372,3455,16.0,-0.0,0%-10%
11372,3469,19.0,-0.0,0%-10%
11372,3944,196.0,17.0,0%-10%
11372,4176,16.0,-0.0,0%-10%
11372,4666,16.0,-0.0,0%-10%
11372,5742,16.0,-0.0,0%-10%
11372,6378,16.0,-0.0,0%-10%
11372,6432,12.0,0.0,0%-10%
11372,6828,124.0,10.0,0%-10%
11372,7266,120.0,10.0,0%-10%
11372,9199,210.0,18.0,0%-10%
11372,10246,16.0,-0.0,0%-10%
11372,10381,16.0,1.0,0%-10%
11372,11081,12.0,0.0,0%-10%
11372,11390,134.0,12.0,0%-10%
11372,11679,217.0,20.0,0%-10%
11372,11699,300.0,28.0,0%-10%
11372,11782,15.0,1.0,0%-10%
11372,12558,16.0,1.0,0%-10%
11372,13438,16.0,1.0,0%-10%
11372,13528,16.0,1.0,0%-10%
11372,13868,16.0,1.0,0%-10%
11372,13998,16.0,1.0,0%-10%
11372,14030,16.0,1.0,0%-10%
11372,14363,16.0,1.0,0%-10%
11372,14612,16.0,1.0,0%-10%
11373,44,16.0,-0.0,0%-10%
11373,1533,16.0,-0.0,0%-10%
11373,2114,16.0,-0.0,0%-10%
11373,2306,16.0,-0.0,0%-10%
11373,2481,720.0,72.0,0%-10%
11373,2827,16.0,-0.0,0%-10%
11373,3676,16.0,-0.0,0%-10%
11373,3687,16.0,-0.0,0%-10%
11373,3970,324.0,29.0,0%-10%
11373,4353,29.0,-0.0,0%-10%
11373,6327,16.0,-0.0,0%-10%
11373,6566,16.0,-0.0,0%-10%
11373,6580,16.0,-0.0,0%-10%
11373,6587,16.0,-0.0,0%-10%
11373,6812,8.0,-0.0,0%-10%
11373,7427,16.0,-0.0,0%-10%
11373,7665,96.0,8.0,0%-10%
11373,8532,385.0,34.0,0%-10%
11373,9738,367.0,33.0,0%-10%
11373,9913,16.0,-0.0,0%-10%
11373,10001,171.0,15.0,0%-10%
11373,11272,16.0,-0.0,0%-10%
11373,11865,16.0,-0.0,0%-10%
11373,12162,438.0,39.0,0%-10%
11373,12406,16.0,-0.0,0%-10%
11373,12477,18.0,-0.0,0%-10%
11373,12966,146.0,12.0,0%-10%
11373,12995,16.0,-0.0,0%-10%
11373,13435,16.0,-0.0,0%-10%
11373,13735,16.0,-0.0,0%-10%
11373,14088,16.0,-0.0,0%-10%
11373,15308,200.0,7.0,0%-10%
11373,15430,136.0,11.0,0%-10%
11374,61,16.0,-0.0,0%-10%
11374,676,8.0,-0.0,0%-10%
11374,1300,16.0,-0.0,0%-10%
11374,1556,12.0,0.0,0%-10%
11374,1788,12.0,0.0,0%-10%
11374,1867,50.0,4.0,0%-10%
11374,2032,14.0,0.0,0%-10%
11374,2738,16.0,-0.0,0%-10%
11374,2774,70.0,-0.0,0%-10%
11374,4087,8.0,-0.0,0%-10%
11374,4728,221.0,19.0,0%-10%
11374,4849,16.0,-0.0,0%-10%
11374,4894,146.0,12.0,0%-10%
11374,4950,16.0,-0.0,0%-10%
11374,5198,177.0,15.0,0%-10%
11374,5903,8.0,-0.0,0%-10%
11374,6743,16.0,-0.0,0%-10%
11374,7272,16.0,-0.0,0%-10%
11374,7754,16.0,-0.0,0%-10%
11374,7923,16.0,-0.0,0%-10%
11374,7999,16.0,-0.0,0%-10%
11374,8903,16.0,-0.0,0%-10%
11374,9367,16.0,-0.0,0%-10%
11374,10117,16.0,-0.0,0%-10%
11374,10165,240.0,21.0,0%-10%
11374,10395,16.0,-0.0,0%-10%
11374,12853,8.0,-0.0,0%-10%
11374,12938,16.0,-0.0,0%-10%
11374,13034,81.0,2.0,0%-10%
11374,13679,16.0,-0.0,0%-10%
11374,14923,8.0,0.0,0%-10%
11374,15083,516.0,46.0,0%-10%
11374,15116,16.0,-0.0,0%-10%
11375,307,16.0,-0.0,0%-10%
11375,1043,12.0,0.0,0%-10%
11375,1607,16.0,-0.0,0%-10%
11375,1884,212.0,18.0,0%-10%
11375,1952,16.0,-0.0,0%-10%
11375,3143,8.0,-0.0,0%-10%
11375,3285,16.0,-0.0,0%-10%
11375,3421,228.0,20.0,0%-10%
11375,4043,16.0,-0.0,0%-10%
11375,4324,16.0,-0.0,0%-10%
11375,4348,16.0,-0.0,0%-10%
11375,6098,16.0,-0.0,0%-10%
11375,7000,213.0,18.0,0%-10%
11375,7183,16.0,-0.0,0%-10%
11375,7790,16.0,1.0,0%-10%
11375,8344,80.0,7.0,0%-10%
11375,9015,8.0,0.0,0%-10%
11375,9035,16.0,1.0,0%-10%
11375,9438,16.0,1.0,0%-10%
11375,10153,16.0,1.0,0%-10%
11375,10319,88.0,8.0,0%-10%
11375,10518,16.0,1.0,0%-10%
11375,11074,16.0,1.0,0%-10%
11375,11305,160.0,15.0,0%-10%
11375,11370,16.0,1.0,0%-10%
11375,11806,16.0,1.0,0%-10%
11375,14608,16.0,1.0,0%-10%
11375,14802,16.0,1.0,0%-10%
11375,15205,16.0,1.0,0%-10%
11375,15261,48.0,4.0,0%-10%
11377,906,12.0,0.0,0%-10%
11377,984,191.0,19.0,0%-10%
11377,2690,39.0,3.0,0%-10%
11377,2942,16.0,1.0,0%-10%
11377,3186,91.0,8.0,0%-10%
11377,3358,480.0,45.0,0%-10%
11377,3464,309.0,28.0,0%-10%
11377,3997,535.0,49.0,0%-10%
11377,4570,14.0,0.0,0%-10%
11377,5261,152.0,14.0,0%-10%
11377,5307,127.0,12.0,0%-10%
11377,5559,16.0,1.0,0%-10%
11377,5752,16.0,1.0,0%-10%
11377,5878,86.0,8.0,0%-10%
11377,6446,16.0,1.0,0%-10%
11377,7022,16.0,1.0,0%-10%
11377,7842,8.0,-0.0,0%-10%
11377,8891,220.0,20.0,0%-10%
11377,8921,190.0,19.0,0%-10%
11377,9477,16.0,1.0,0%-10%
11377,9576,16.0,1.0,0%-10%
11377,10749,16.0,1.0,0%-10%
11377,12119,16.0,1.0,0%-10%
11377,12346,126.0,11.0,0%-10%
11377,12946,8.0,-0.0,0%-10%
11377,13459,240.0,22.0,0%-10%
11377,14209,16.0,1.0,0%-10%
11377,15394,34.0,2.0,0%-10%
11377,15406,16.0,1.0,0%-10%
11377,15587,8.0,0.0,0%-10%
11378,19,15.0,0.0,0%-10%
11378,534,200.0,0.0,0%-10%
11378,5214,16.0,0.0,0%-10%
11378,5662,16.0,0.0,0%-10%
11378,8478,173.0,0.0,0%-10%
11378,10010,198.0,-0.0,0%-10%
11378,10663,14.0,-0.0,0%-10%
11379,1270,247.0,22.0,0%-10%
11379,3351,316.0,28.0,0%-10%
11379,3629,80.0,-0.0,0%-10%
11379,5366,16.0,-0.0,0%-10%
11379,5568,16.0,-0.0,0%-10%
11379,6569,16.0,-0.0,0%-10%
11379,9445,16.0,-0.0,0%-10%
11379,10039,16.0,-0.0,0%-10%
11379,10385,10.0,-0.0,0%-10%
11379,11458,16.0,-0.0,0%-10%
11379,11498,350.0,31.0,0%-10%
11379,11515,16.0,-0.0,0%-10%
11379,11730,487.0,44.0,0%-10%
11379,14155,16.0,-0.0,0%-10%
11385,96,16.0,-0.0,0%-10%
11385,148,16.0,-0.0,0%-10%
11385,150,16.0,-0.0,0%-10%
11385,197,14.0,0.0,0%-10%
11385,597,200.0,8.0,0%-10%
11385,698,16.0,-0.0,0%-10%
11385,806,10.0,-0.0,0%-10%
11385,1120,236.0,23.0,0%-10%
11385,1423,16.0,-0.0,0%-10%
11385,1510,16.0,-0.0,0%-10%
11385,1823,16.0,-0.0,0%-10%
11385,1875,238.0,23.0,0%-10%
11385,2185,40.0,3.0,0%-10%
11385,2772,16.0,-0.0,0%-10%
11385,3070,239.0,23.0,0%-10%
11385,3391,16.0,-0.0,0%-10%
11385,4386,16.0,-0.0,0%-10%
11385,4714,16.0,-0.0,0%-10%
11385,4846,16.0,-0.0,0%-10%
11385,4854,16.0,-0.0,0%-10%
11385,4881,16.0,-0.0,0%-10%
11385,4948,16.0,-0.0,0%-10%
11385,5393,245.0,21.0,0%-10%
11385,5522,16.0,-0.0,0%-10%
11385,5532,16.0,-0.0,0%-10%
11385,5663,16.0,-0.0,0%-10%
11385,5664,111.0,9.0,0%-10%
11385,6111,16.0,1.0,0%-10%
11385,6794,14.0,0.0,0%-10%
11385,7603,16.0,1.0,0%-10%
11385,7681,16.0,1.0,0%-10%
11385,7920,15.0,1.0,0%-10%
11385,8264,200.0,18.0,0%-10%
11385,8370,16.0,1.0,0%-10%
11385,8520,16.0,1.0,0%-10%
11385,8538,16.0,1.0,0%-10%
11385,8951,16.0,1.0,0%-10%
11385,9260,16.0,1.0,0%-10%
11385,9362,16.0,1.0,0%-10%
11385,9537,260.0,24.0,0%-10%
11385,9840,16.0,1.0,0%-10%
11385,10179,16.0,1.0,0%-10%
11385,10182,16.0,1.0,0%-10%
11385,11153,202.0,18.0,0%-10%
11385,11170,16.0,1.0,0%-10%
11385,11202,16.0,1.0,0%-10%
11385,11283,145.0,13.0,0%-10%
11385,11310,16.0,1.0,0%-10%
11385,11518,16.0,1.0,0%-10%
11385,11553,16.0,1.0,0%-10%
11385,11732,16.0,1.0,0%-10%
11385,11776,16.0,1.0,0%-10%
11385,11840,16.0,1.0,0%-10%
11385,12203,16.0,1.0,0%-10%
11385,12389,20.0,2.0,0%-10%
11385,12923,16.0,1.0,0%-10%
11385,12972,16.0,1.0,0%-10%
11385,13541,16.0,1.0,0%-10%
11385,14202,16.0,1.0,0%-10%
11385,14269,16.0,1.0,0%-10%
11385,14456,16.0,1.0,0%-10%
11385,14662,17.0,1.0,0%-10%
11385,14834,16.0,1.0,0%-10%
11385,14887,16.0,1.0,0%-10%
11385,15035,16.0,1.0,0%-10%
11385,15147,16.0,1.0,0%-10%
11411,142,16.0,-0.0,0%-10%
11411,646,27.0,-0.0,0%-10%
11411,1405,16.0,-0.0,0%-10%
11411,1521,157.0,12.0,0%-10%
11411,1864,16.0,-0.0,0%-10%
11411,3194,16.0,-0.0,0%-10%
11411,3612,16.0,-0.0,0%-10%
11411,4707,16.0,-0.0,0%-10%
11411,5068,16.0,-0.0,0%-10%
11411,5448,16.0,-0.0,0%-10%
11411,5823,16.0,-0.0,0%-10%
11411,7378,43.0,2.0,0%-10%
11411,8866,160.0,13.0,0%-10%
11411,9012,16.0,-0.0,0%-10%
11411,9410,16.0,-0.0,0%-10%
11411,10545,16.0,-0.0,0%-10%
11411,11056,16.0,-0.0,0%-10%
11411,12859,16.0,-0.0,0%-10%
11411,13746,16.0,-0.0,0%-10%
11411,14466,16.0,-0.0,0%-10%
11411,15276,102.0,7.0,0%-10%
11412,130,8.0,-0.0,0%-10%
11412,507,8.0,-0.0,0%-10%
11412,690,16.0,-0.0,0%-10%
11412,794,61.0,5.0,0%-10%
11412,833,160.0,14.0,0%-10%
11412,1259,16.0,-0.0,0%-10%
11412,1303,16.0,-0.0,0%-10%
11412,1324,16.0,-0.0,0%-10%
11412,1639,16.0,-0.0,0%-10%
11412,1756,12.0,0.0,0%-10%
11412,2156,16.0,-0.0,0%-10%
11412,2680,16.0,-0.0,0%-10%
11412,2791,16.0,-0.0,0%-10%
11412,2997,102.0,8.0,0%-10%
11412,3221,192.0,16.0,0%-10%
11412,3599,99.0,8.0,0%-10%
11412,4573,37.0,2.0,0%-10%
11412,4639,10.0,-0.0,0%-10%
11412,4800,16.0,-0.0,0%-10%
11412,4855,163.0,14.0,0%-10%
11412,4897,16.0,-0.0,0%-10%
11412,5542,8.0,-0.0,0%-10%
11412,5681,16.0,-0.0,0%-10%
11412,5912,14.0,0.0,0%-10%
11412,7193,14.0,-0.0,0%-10%
11412,8134,16.0,-0.0,0%-10%
11412,8216,16.0,-0.0,0%-10%
11412,8553,16.0,-0.0,0%-10%
11412,8636,267.0,23.0,0%-10%
11412,8800,16.0,-0.0,0%-10%
11412,9033,16.0,-0.0,0%-10%
11412,9872,8.0,0.0,0%-10%
11412,9901,12.0,0.0,0%-10%
11412,10226,16.0,1.0,0%-10%
11412,10362,16.0,1.0,0%-10%
11412,10789,16.0,1.0,0%-10%
11412,11319,20.0,2.0,0%-10%
11412,11536,16.0,1.0,0%-10%
11412,12260,16.0,1.0,0%-10%
11412,12370,16.0,1.0,0%-10%
11412,12441,16.0,1.0,0%-10%
11412,12494,16.0,1.0,0%-10%
11412,12640,16.0,1.0,0%-10%
11412,12748,16.0,1.0,0%-10%
11412,13488,31.0,3.0,0%-10%
11412,14290,16.0,1.0,0%-10%
11412,14543,16.0,1.0,0%-10%
11413,602,16.0,-0.0,0%-10%
11413,680,16.0,-0.0,0%-10%
11413,854,16.0,-0.0,0%-10%
11413,1119,16.0,-0.0,0%-10%
11413,1242,8.0,-0.0,0%-10%
11413,1789,16.0,-0.0,0%-10%
11413,1861,16.0,-0.0,0%-10%
11413,1905,23.0,-0.0,0%-10%
11413,1925,16.0,-0.0,0%-10%
11413,2012,163.0,14.0,0%-10%
11413,2308,52.0,4.0,0%-10%
11413,2713,16.0,-0.0,0%-10%
11413,2782,16.0,-0.0,0%-10%
11413,3051,296.0,26.0,0%-10%
11413,3122,16.0,-0.0,0%-10%
11413,4022,16.0,-0.0,0%-10%
11413,4209,60.0,5.0,0%-10%
11413,4827,144.0,13.0,0%-10%
11413,4990,146.0,13.0,0%-10%
11413,5383,16.0,1.0,0%-10%
11413,5443,16.0,1.0,0%-10%
11413,5543,16.0,1.0,0%-10%
11413,5609,208.0,19.0,0%-10%
11413,5849,16.0,1.0,0%-10%
11413,6009,16.0,1.0,0%-10%
11413,6213,16.0,1.0,0%-10%
11413,6987,16.0,1.0,0%-10%
11413,7221,16.0,1.0,0%-10%
11413,7257,12.0,0.0,0%-10%
11413,7363,16.0,1.0,0%-10%
11413,8027,14.0,-0.0,0%-10%
11413,8208,16.0,1.0,0%-10%
11413,8323,16.0,1.0,0%-10%
11413,9169,16.0,1.0,0%-10%
11413,9483,16.0,1.0,0%-10%
11413,9524,16.0,1.0,0%-10%
11413,9976,16.0,1.0,0%-10%
11413,10432,141.0,13.0,0%-10%
11413,10485,16.0,1.0,0%-10%
11413,10757,14.0,0.0,0%-10%
11413,10866,16.0,1.0,0%-10%
11413,11033,14.0,0.0,0%-10%
11413,11385,12.0,0.0,0%-10%
11413,11642,16.0,1.0,0%-10%
11413,11658,16.0,1.0,0%-10%
11413,11815,16.0,1.0,0%-10%
11413,12337,16.0,1.0,0%-10%
11413,12637,16.0,1.0,0%-10%
11413,12841,16.0,1.0,0%-10%
11413,13023,16.0,1.0,0%-10%
11413,13049,28.0,1.0,0%-10%
11413,13652,16.0,1.0,0%-10%
11413,13655,16.0,1.0,0%-10%
11413,13663,16.0,1.0,0%-10%
11413,13675,16.0,1.0,0%-10%
11413,14227,248.0,22.0,0%-10%
11413,14330,16.0,1.0,0%-10%
11413,14407,70.0,6.0,0%-10%
11413,15091,16.0,1.0,0%-10%
11414,1889,168.0,13.0,0%-10%
11414,3595,16.0,-0.0,0%-10%
11414,6101,16.0,-0.0,0%-10%
11414,6197,280.0,24.0,0%-10%
11414,6713,16.0,-0.0,0%-10%
11414,7620,16.0,-0.0,0%-10%
11414,11746,16.0,-0.0,0%-10%
11414,12153,228.0,19.0,0%-10%
11414,12591,8.0,-0.0,0%-10%
11414,13357,16.0,-0.0,0%-10%
11414,14675,16.0,-0.0,0%-10%
11414,14829,16.0,-0.0,0%-10%
11414,15380,16.0,-0.0,0%-10%
11415,4752,16.0,0.0,0%-10%
11415,5468,8.0,0.0,0%-10%
11415,9021,16.0,0.0,0%-10%
11415,9261,7.0,0.0,0%-10%
11415,12937,16.0,0.0,0%-10%
11416,137,16.0,-0.0,0%-10%
11416,910,12.0,0.0,0%-10%
11416,1041,16.0,-0.0,0%-10%
11416,2516,16.0,-0.0,0%-10%
11416,5507,16.0,-0.0,0%-10%
11416,5528,16.0,-0.0,0%-10%
11416,5781,8.0,0.0,0%-10%
11416,6401,16.0,-0.0,0%-10%
11416,6902,16.0,-0.0,0%-10%
11416,7651,16.0,-0.0,0%-10%
11416,8196,16.0,-0.0,0%-10%
11416,9357,200.0,-0.0,0%-10%
11416,9837,16.0,-0.0,0%-10%
11416,10204,14.0,0.0,0%-10%
11416,10357,16.0,-0.0,0%-10%
11416,10773,16.0,-0.0,0%-10%
11416,11482,16.0,-0.0,0%-10%
11416,12359,16.0,-0.0,0%-10%
11416,12403,16.0,-0.0,0%-10%
11416,12449,71.0,-0.0,0%-10%
11416,12486,16.0,-0.0,0%-10%
11416,15072,16.0,-0.0,0%-10%
11417,397,260.0,23.0,0%-10%
11417,508,16.0,-0.0,0%-10%
11417,559,235.0,20.0,0%-10%
11417,1134,14.0,0.0,0%-10%
11417,1193,16.0,-0.0,0%-10%
11417,1412,16.0,-0.0,0%-10%
11417,5246,16.0,-0.0,0%-10%
11417,6860,16.0,-0.0,0%-10%
11417,6901,16.0,-0.0,0%-10%
11417,8407,16.0,-0.0,0%-10%
11417,9317,16.0,-0.0,0%-10%
11417,9329,16.0,-0.0,0%-10%
11417,9411,16.0,-0.0,0%-10%
11417,9897,16.0,-0.0,0%-10%
11417,10579,16.0,-0.0,0%-10%
11417,10756,33.0,2.0,0%-10%
11417,11627,16.0,-0.0,0%-10%
11417,11979,16.0,-0.0,0%-10%
11417,12347,16.0,1.0,0%-10%
11417,12911,16.0,1.0,0%-10%
11417,13058,8.0,0.0,0%-10%
11417,14263,16.0,1.0,0%-10%
11417,14410,16.0,1.0,0%-10%
11418,1798,16.0,-0.0,0%-10%
11418,1896,16.0,-0.0,0%-10%
11418,2227,14.0,0.0,0%-10%
11418,2624,260.0,23.0,0%-10%
11418,2703,16.0,-0.0,0%-10%
11418,2849,83.0,6.0,0%-10%
11418,3092,14.0,0.0,0%-10%
11418,3493,8.0,0.0,0%-10%
11418,3709,16.0,1.0,0%-10%
11418,4198,16.0,1.0,0%-10%
11418,5114,16.0,1.0,0%-10%
11418,5624,16.0,1.0,0%-10%
11418,7278,16.0,1.0,0%-10%
11418,8176,326.0,30.0,0%-10%
11418,8180,16.0,1.0,0%-10%
11418,8879,12.0,0.0,0%-10%
11418,9958,16.0,1.0,0%-10%
11418,10572,16.0,1.0,0%-10%
11418,10772,16.0,1.0,0%-10%
11418,11584,16.0,1.0,0%-10%
11418,11938,280.0,26.0,0%-10%
11418,12269,16.0,1.0,0%-10%
11418,12324,16.0,1.0,0%-10%
11418,13251,16.0,1.0,0%-10%
11418,13361,16.0,1.0,0%-10%
11418,13769,16.0,1.0,0%-10%
11418,13931,16.0,1.0,0%-10%
11418,13996,261.0,24.0,0%-10%
11418,14301,16.0,1.0,0%-10%
11418,14847,16.0,1.0,0%-10%
11418,15109,16.0,1.0,0%-10%
11419,311,8.0,0.0,0%-10%
11419,1368,16.0,-0.0,0%-10%
11419,1430,16.0,-0.0,0%-10%
11419,2000,8.0,-0.0,0%-10%
11419,2276,16.0,-0.0,0%-10%
11419,2470,16.0,-0.0,0%-10%
11419,3289,270.0,23.0,0%-10%
11419,3870,16.0,-0.0,0%-10%
11419,3893,14.0,-0.0,0%-10%
11419,4241,16.0,-0.0,0%-10%
11419,6329,16.0,-0.0,0%-10%
11419,6610,298.0,25.0,0%-10%
11419,7242,16.0,-0.0,0%-10%
11419,7285,158.0,12.0,0%-10%
11419,7873,16.0,-0.0,0%-10%
11419,8635,16.0,-0.0,0%-10%
11419,8813,16.0,-0.0,0%-10%
11419,8857,16.0,-0.0,0%-10%
11419,9522,16.0,-0.0,0%-10%
11419,9904,16.0,-0.0,0%-10%
11419,11063,16.0,-0.0,0%-10%
11419,11440,16.0,-0.0,0%-10%
11419,11956,14.0,-0.0,0%-10%
11419,12603,16.0,-0.0,0%-10%
11419,12812,16.0,-0.0,0%-10%
11419,12854,16.0,-0.0,0%-10%
